Team,EngInsp,IndDsgn,Quality,Creativity,EngExlnce,Auton
frc3074,0,1,0,0,0,0
frc3075,2,1,1,0,0,0
frc3076,0,0,0,0,0,0
frc3077,0,0,0,0,0,0
frc3079,0,0,0,0,0,0
frc3080,0,0,0,0,0,0
frc3081,0,0,0,0,0,0
frc3082,0,0,0,0,0,0
frc3083,1,0,1,1,0,0
frc3084,0,0,0,0,0,0
frc3086,0,0,0,0,0,0
frc3087,0,0,0,0,0,0
frc3088,0,0,0,0,0,0
frc3089,0,0,0,0,0,0
frc3090,0,0,0,0,0,0
frc3091,1,0,0,0,1,0
frc3092,0,0,0,0,0,0
frc3093,0,0,0,0,0,0
frc3094,0,0,0,0,0,0
frc3095,0,0,0,0,0,0
frc3096,0,0,0,0,0,0
frc3097,0,0,0,0,0,0
frc3098,0,2,1,0,1,0
frc3100,0,0,0,1,0,0
frc3102,0,1,0,0,0,0
frc3103,6,1,0,0,0,0
frc3104,0,0,0,0,0,0
frc3105,0,0,0,0,0,0
frc3106,0,0,0,0,0,0
frc3107,0,0,0,0,0,0
frc3108,0,0,0,0,0,0
frc3109,0,0,0,0,0,0
frc3110,0,0,0,0,0,0
frc3111,0,0,0,0,0,0
frc3112,0,0,0,0,0,0
frc3114,0,0,0,0,0,0
frc3115,0,0,0,0,0,0
frc3116,0,0,0,0,0,0
frc3117,0,2,1,1,1,0
frc3119,0,0,0,0,0,0
frc3120,0,0,0,0,0,0
frc3121,0,0,0,0,0,0
frc3122,0,0,0,0,0,0
frc3123,0,0,0,0,0,0
frc3124,0,0,0,0,0,0
frc3125,0,0,0,0,0,0
frc3126,0,0,0,0,0,0
frc3128,1,0,1,1,0,0
frc3129,0,0,0,0,0,0
frc3130,0,1,1,0,2,0
frc3131,0,0,0,0,0,0
frc3132,5,0,0,1,1,0
frc3133,0,0,0,0,0,0
frc3134,0,0,0,0,0,0
frc3135,0,0,0,0,0,0
frc3136,0,0,0,0,0,0
frc3137,0,0,0,1,1,0
frc3138,2,0,0,1,1,0
frc3139,0,0,1,0,0,0
frc3140,0,0,2,0,0,0
frc3141,0,0,0,0,0,0
frc3142,6,0,0,2,0,0
frc3143,0,0,0,0,0,0
frc3144,0,0,0,0,0,0
frc3145,0,1,0,1,0,0
frc3146,0,0,0,0,0,0
frc3147,0,0,1,1,0,0
frc3148,0,0,0,0,0,0
frc3149,0,0,0,1,0,0
frc3150,0,0,0,0,0,0
frc3151,0,0,0,0,0,0
frc3152,0,0,0,0,0,0
frc3154,0,0,0,0,0,0
frc3155,0,0,0,0,0,0
frc3156,0,0,0,0,0,0
frc3157,0,0,1,0,0,0
frc3158,2,3,0,0,1,1
frc3160,0,2,2,2,1,0
frc3161,1,0,0,0,1,0
frc3162,0,0,0,0,0,0
frc3163,0,0,0,0,0,0
frc3164,0,0,0,1,0,0
frc3165,0,0,0,0,0,0
frc3166,0,0,0,0,0,0
frc3167,0,0,0,0,0,0
frc3168,0,0,0,0,0,0
frc3169,0,0,0,0,0,0
frc3170,0,0,0,0,0,0
frc3171,0,0,0,2,2,0
frc3172,0,0,0,0,0,0
frc3173,0,1,0,2,0,0
frc3174,0,0,0,0,0,0
frc3175,3,0,0,1,0,0
frc3176,0,0,1,1,0,0
frc3177,0,0,0,0,0,0
frc3179,0,0,0,0,0,0
frc3180,0,0,0,0,0,0
frc3181,0,0,0,0,0,0
frc3182,0,0,0,0,0,0
frc3183,0,0,0,0,0,0
frc3184,0,1,0,1,0,0
frc3185,0,0,0,0,0,0
frc3186,0,0,0,0,0,0
frc3187,0,1,0,0,0,0
frc3188,0,0,0,0,0,0
frc3189,0,0,0,0,0,0
frc3190,0,0,0,0,0,0
frc3191,0,0,0,0,0,0
frc3192,0,0,0,0,0,0
frc3193,1,1,0,0,0,0
frc3194,0,0,0,0,0,0
frc3195,0,0,0,0,0,0
frc3196,1,3,3,2,0,0
frc3197,0,0,0,1,0,0
frc3198,0,0,0,0,0,0
frc3200,0,0,0,0,1,0
frc3201,0,0,0,0,0,0
frc3202,0,0,0,0,0,0
frc3203,0,0,0,0,0,0
frc3204,0,0,0,0,0,0
frc3205,0,0,0,0,0,0
frc3206,0,0,0,0,1,0
frc3207,0,0,0,0,0,0
frc3208,0,0,0,0,0,0
frc3209,0,0,0,0,0,0
frc3210,0,0,0,0,0,0
frc3211,1,0,0,0,0,1
frc3212,0,0,0,0,0,0
frc3213,0,0,0,0,0,0
frc3214,0,0,0,0,0,0
frc3215,0,0,0,0,0,0
frc3216,0,0,0,0,0,0
frc3217,0,0,0,0,0,0
frc3218,0,0,0,2,0,0
frc3219,1,0,1,0,1,0
frc3220,0,0,0,0,0,0
frc3221,0,0,0,1,0,0
frc3222,0,0,0,0,0,0
frc3223,0,0,0,0,0,0
frc3224,0,0,0,0,0,0
frc3225,0,0,0,0,0,0
frc3226,0,0,0,0,0,0
frc3227,0,0,0,0,0,0
frc3228,0,0,0,0,0,0
frc3229,0,0,1,2,0,0
frc3230,1,1,0,2,1,0
frc3231,0,0,0,0,0,0
frc3232,0,0,0,0,0,0
frc3233,0,0,0,0,0,0
frc3234,0,1,3,0,2,0
frc3235,0,0,0,0,0,0
frc3236,0,0,0,0,0,0
frc3237,0,0,0,0,0,0
frc3238,0,0,2,1,4,0
frc3239,0,0,0,0,0,0
frc3240,0,0,0,0,0,0
frc3241,0,0,0,0,0,0
frc3242,1,0,2,1,0,0
frc3243,0,0,0,1,0,0
frc3244,0,0,0,0,0,0
frc3245,0,0,1,0,0,0
frc3246,0,0,0,0,0,0
frc3247,0,0,0,0,0,0
frc3250,0,1,6,0,6,0
frc3251,0,0,0,0,0,0
frc3253,0,0,0,0,0,0
frc3255,0,0,2,2,0,0
frc3256,1,2,1,1,2,0
frc3257,0,0,0,1,0,0
frc3258,0,0,0,0,0,0
frc3259,0,0,0,0,0,0
frc3260,1,0,1,0,0,0
frc3261,0,0,0,0,0,0
frc3262,0,0,0,0,0,0
frc3263,0,0,0,0,0,0
frc3264,0,0,0,0,0,0
frc3265,0,0,0,0,0,0
frc3266,0,0,2,0,0,0
frc3267,0,0,0,0,0,0
frc3268,0,0,0,0,0,0
frc3270,0,0,0,0,0,0
frc3271,0,0,0,0,0,0
frc3272,0,0,0,0,0,0
frc3273,0,0,0,0,0,0
frc3274,0,0,0,1,0,0
frc3275,0,0,0,0,0,0
frc3276,0,1,0,0,1,0
frc3277,0,1,1,0,1,0
frc3278,0,0,0,0,0,0
frc3279,0,0,0,0,0,0
frc3280,0,0,1,0,0,0
frc3281,0,0,0,0,0,0
frc3282,0,0,0,0,0,0
frc3283,0,0,0,0,0,0
frc3284,1,1,4,0,2,0
frc3286,0,0,0,0,0,0
frc3288,0,0,0,0,0,0
frc3289,0,0,0,0,0,0
frc3290,0,0,0,0,0,0
frc3291,0,0,0,0,0,0
frc3292,0,0,0,0,0,0
frc3293,0,0,0,0,0,0
frc3294,0,0,0,0,0,0
frc3295,0,0,0,0,0,0
frc3296,0,0,0,0,0,0
frc3297,0,0,0,0,0,0
frc3298,0,0,0,0,0,0
frc3299,0,0,0,0,0,0
frc3300,0,0,0,0,0,0
frc3301,0,0,0,0,0,0
frc3302,0,0,0,0,0,0
frc3303,0,1,0,0,0,0
frc3305,0,0,0,0,0,0
frc3306,0,0,0,0,0,0
frc3307,0,0,0,0,0,0
frc3308,0,0,0,0,0,0
frc3309,1,1,3,0,4,0
frc3310,0,5,2,0,3,1
frc3311,0,0,0,0,0,0
frc3312,0,0,0,0,0,0
frc3313,0,0,0,0,1,0
frc3314,1,0,0,3,4,1
frc3315,0,0,0,0,0,0
frc3316,3,2,1,0,1,0
frc3317,0,0,0,0,0,0
frc3318,0,0,0,0,0,0
frc3319,0,0,0,0,0,0
frc3320,0,0,0,0,0,0
frc3321,0,0,0,0,0,0
frc3322,2,2,0,0,1,0
frc3323,0,0,0,0,0,0
frc3324,4,0,0,0,0,0
frc3325,0,0,0,0,0,0
frc3326,0,0,0,0,0,0
frc3328,0,0,0,0,0,0
frc3329,0,0,1,2,0,0
frc3330,0,0,0,0,0,0
frc3331,0,0,0,0,0,0
frc3332,0,0,0,0,0,0
frc3333,0,0,0,0,0,0
frc3334,0,0,0,0,0,0
frc3335,0,1,1,1,0,0
frc3336,0,0,0,0,0,0
frc3337,0,0,0,0,0,0
frc3339,1,2,0,0,3,0
frc3340,0,0,0,1,0,0
frc3341,0,0,0,0,0,0
frc3343,0,0,0,0,0,0
frc3344,0,0,0,0,0,0
frc3345,0,0,0,1,0,0
frc3346,0,0,0,0,0,0
frc3350,0,0,0,1,0,0
frc3351,0,0,0,0,0,0
frc3352,0,0,0,0,0,0
frc3353,0,0,0,0,0,0
frc3354,0,0,0,0,1,0
frc3355,0,0,0,0,0,0
frc3356,0,0,0,0,0,0
frc3357,1,1,0,5,2,0
frc3358,1,0,0,0,0,0
frc3359,0,0,0,0,0,0
frc3360,0,3,3,2,2,0
frc3361,1,0,0,0,0,0
frc3362,0,0,0,0,0,0
frc3363,0,0,0,0,0,0
frc3364,0,0,0,0,0,0
frc3366,0,0,0,1,0,0
frc3367,0,0,0,0,0,0
frc3368,0,0,0,0,0,0
frc3369,0,0,0,0,0,0
frc3370,0,0,0,0,0,0
frc3371,0,0,0,0,0,0
frc3373,0,0,0,2,1,0
frc3374,2,0,1,0,0,0
frc3375,0,0,0,0,0,0
frc3376,0,0,0,0,0,0
frc3377,0,0,0,0,0,0
frc3378,0,0,0,0,0,0
frc3379,0,0,0,0,0,0
frc3380,0,0,0,0,0,0
frc3381,2,0,0,0,0,0
frc3382,0,0,0,0,0,0
frc3383,0,0,0,0,0,0
frc3384,0,0,0,0,0,0
frc3385,0,0,0,0,0,0
frc3386,0,0,0,0,1,0
frc3387,0,0,0,1,0,0
frc3388,0,0,0,0,0,1
frc3389,0,0,0,0,0,0
frc3390,0,0,0,0,0,0
frc3392,0,0,0,0,0,0
frc3393,0,0,0,0,2,0
frc3394,0,0,0,0,0,0
frc3396,0,0,0,0,0,0
frc3397,0,0,0,0,0,0
frc3398,0,0,0,0,0,0
frc3399,0,0,0,0,0,0
frc3400,0,0,0,0,0,0
frc3401,0,0,0,0,0,0
frc3402,0,0,0,1,0,0
frc3403,0,0,0,0,0,0
frc3404,0,0,0,0,0,0
frc3405,0,0,0,0,0,0
frc3406,0,0,0,0,0,0
frc3407,0,0,0,0,0,0
frc3408,0,0,0,0,0,0
frc3409,0,0,0,0,0,0
frc3410,1,0,1,0,0,0
frc3411,0,0,0,0,0,0
frc3412,0,0,0,0,0,0
frc3413,0,0,0,0,0,0
frc3414,0,0,0,0,0,0
frc3415,0,0,0,0,0,0
frc3416,0,0,0,0,0,0
frc3417,0,0,0,2,0,0
frc3418,0,0,0,1,0,0
frc3419,0,1,3,2,1,0
frc3420,0,0,0,0,0,0
frc3421,0,0,0,0,0,0
frc3422,0,0,0,0,0,0
frc3423,0,0,0,0,0,0
frc3450,0,0,0,0,0,0
frc3451,0,0,0,2,0,0
frc3452,1,1,5,1,1,0
frc3453,0,0,0,0,0,0
frc3454,0,0,0,0,0,0
frc3455,0,0,0,0,0,0
frc3456,0,0,0,0,0,0
frc3457,0,0,0,0,0,0
frc3458,0,0,0,0,0,0
frc3459,1,0,0,0,0,0
frc3460,0,0,0,0,0,0
frc3461,2,0,1,0,0,0
frc3462,0,0,0,0,0,0
frc3463,0,0,0,0,0,0
frc3464,0,0,0,0,0,0
frc3465,0,0,0,0,0,0
frc3466,0,0,0,0,0,0
frc3467,2,3,2,0,1,0
frc3468,0,0,0,0,0,0
frc3469,0,0,0,0,0,0
frc3470,0,0,0,0,0,0
frc3471,0,0,0,0,0,0
frc3472,0,0,0,0,0,0
frc3473,0,0,0,0,0,0
frc3474,0,0,0,0,0,0
frc3475,0,0,0,0,0,0
frc3476,1,2,1,0,5,0
frc3477,0,0,0,0,0,0
frc3478,6,1,0,0,2,0
frc3479,0,0,0,0,0,0
frc3480,0,1,0,0,0,1
frc3481,1,1,3,0,1,0
frc3482,0,0,0,0,0,0
frc3483,0,0,0,1,0,0
frc3484,0,0,0,0,0,0
frc3485,0,0,0,0,0,0
frc3486,0,0,0,0,0,0
frc3487,0,1,0,0,0,0
frc3488,0,0,0,0,0,0
frc3489,0,1,1,1,2,0
frc3490,0,0,0,0,0,0
frc3491,0,0,0,0,0,0
frc3492,1,0,0,0,0,0
frc3493,0,0,0,0,0,0
frc3494,2,0,2,0,0,0
frc3495,0,0,0,0,1,0
frc3496,0,0,0,1,0,0
frc3497,0,0,0,0,0,0
frc3498,0,0,0,0,0,0
frc3499,0,0,0,0,0,0
frc3500,0,0,0,0,0,0
frc3501,0,0,0,0,0,0
frc3502,0,0,0,0,0,0
frc3503,0,0,0,0,0,0
frc3504,5,0,0,0,0,0
frc3505,0,0,0,0,0,0
frc3506,1,1,0,0,1,0
frc3507,0,0,0,0,1,0
frc3508,0,0,0,0,0,0
frc3509,0,0,0,0,0,0
frc3510,0,0,0,0,0,0
frc3511,0,0,0,1,0,0
frc3512,0,0,1,0,2,0
frc3513,0,0,0,0,0,0
frc3514,0,0,0,0,0,0
frc3515,0,0,0,0,0,0
frc3516,0,0,0,0,0,0
frc3517,0,0,0,0,0,0
frc3518,0,0,0,0,0,0
frc3519,0,0,0,0,0,0
frc3520,0,0,0,0,0,0
frc3521,0,0,0,0,0,0
frc3522,0,0,1,0,0,0
frc3524,0,0,0,0,0,0
frc3525,1,1,0,0,0,0
frc3526,0,0,0,0,0,0
frc3527,0,0,0,0,0,0
frc3528,1,1,0,1,1,0
frc3529,0,0,0,0,0,0
frc3530,0,0,0,0,0,0
frc3531,0,0,0,0,0,0
frc3532,0,0,0,0,0,0
frc3533,0,0,0,0,0,0
frc3534,0,1,1,3,0,0
frc3535,0,0,0,1,0,0
frc3536,1,2,1,1,0,0
frc3537,0,0,0,1,0,0
frc3538,0,3,2,3,4,0
frc3539,0,4,2,2,1,0
frc3540,0,0,0,0,0,0
frc3541,0,0,0,0,0,0
frc3542,0,1,0,3,0,0
frc3543,0,0,0,0,0,0
frc3544,0,0,0,0,0,0
frc3545,0,0,0,0,0,0
frc3546,0,2,1,0,0,0
frc3547,1,1,3,1,0,0
frc3548,0,0,0,0,0,0
frc3549,0,0,0,0,0,0
frc3550,1,0,0,1,0,0
frc3552,0,0,0,0,0,0
frc3553,0,0,0,0,0,0
frc3554,0,0,0,0,0,0
frc3555,0,0,0,0,0,0
frc3556,1,0,0,0,0,0
frc3557,0,0,0,0,0,0
frc3558,0,0,0,0,0,0
frc3559,0,0,1,2,0,0
frc3560,0,0,0,0,0,0
frc3561,0,0,0,0,0,0
frc3562,3,1,0,0,0,0
frc3563,0,0,0,0,0,0
frc3564,0,0,0,0,0,0
frc3565,0,0,0,0,0,0
frc3566,0,0,0,0,0,1
frc3567,0,0,0,0,0,0
frc3568,0,0,0,1,0,0
frc3569,0,0,0,0,0,0
frc3570,0,1,1,0,1,0
frc3571,0,0,0,0,0,0
frc3572,0,0,0,2,1,0
frc3573,0,0,0,0,0,0
frc3574,7,1,2,0,2,0
frc3575,0,0,0,0,0,0
frc3576,0,0,0,0,0,0
frc3577,0,0,0,0,0,0
frc3578,0,0,0,0,0,0
frc3580,0,0,0,0,0,0
frc3581,0,0,1,2,1,0
frc3582,0,0,0,0,0,0
frc3583,0,0,0,0,0,0
frc3585,0,0,0,0,0,0
frc3586,0,0,0,0,0,0
frc3587,0,0,0,0,0,0
frc3588,1,0,1,1,0,0
frc3589,0,0,0,0,0,0
frc3590,0,0,0,0,0,0
frc3591,0,0,0,0,0,0
frc3592,0,0,0,0,0,0
frc3593,0,0,0,1,0,0
frc3594,0,0,0,0,0,0
frc3595,0,0,0,0,0,0
frc3596,0,0,1,0,0,0
frc3597,0,0,0,2,0,0
frc3598,2,0,0,1,0,0
frc3599,0,0,0,0,0,0
frc3600,0,0,0,0,0,0
frc3601,0,0,0,0,0,0
frc3602,2,0,2,2,2,0
frc3603,0,1,0,0,0,0
frc3604,0,0,2,2,0,1
frc3605,0,0,0,0,0,0
frc3606,0,0,0,0,0,0
frc3607,0,0,0,0,0,0
frc3608,0,0,0,0,0,0
frc3609,0,0,0,0,0,0
frc3610,0,0,0,0,0,0
frc3611,0,0,0,0,0,0
frc3612,0,0,0,0,0,0
frc3613,0,0,0,0,0,0
frc3614,0,0,0,0,0,0
frc3615,0,0,0,0,0,0
frc3616,0,0,0,1,0,0
frc3617,0,0,0,1,0,0
frc3618,3,1,0,1,1,0
frc3619,0,0,0,0,0,0
frc3620,2,1,0,0,3,0
frc3621,0,0,0,0,0,0
frc3622,0,0,0,0,0,0
frc3623,0,0,0,0,0,0
frc3624,0,0,2,4,0,0
frc3625,0,0,0,0,0,0
frc3626,0,0,0,0,0,0
frc3627,0,0,0,1,0,0
frc3628,0,0,0,0,0,0
frc3629,0,0,0,0,0,0
frc3630,1,0,0,0,2,0
frc3631,0,0,0,0,0,0
frc3632,0,0,0,0,0,0
frc3633,0,1,0,0,0,0
frc3634,0,0,0,0,0,0
frc3635,0,0,0,2,0,0
frc3636,0,0,0,0,0,0
frc3637,3,0,0,2,0,0
frc3638,0,0,0,0,0,0
frc3639,0,0,0,0,0,0
frc3640,0,0,0,0,0,0
frc3641,4,1,2,2,3,0
frc3642,0,0,0,0,0,0
frc3643,0,0,0,0,0,0
frc3644,0,0,0,0,0,0
frc3645,0,0,0,0,0,0
frc3646,0,0,0,0,0,1
frc3647,0,1,0,0,1,0
frc3648,0,0,0,0,0,0
frc3649,0,0,0,0,0,0
frc3650,0,0,0,0,1,0
frc3651,0,0,0,0,0,0
frc3652,0,0,0,0,0,0
frc3653,0,0,0,0,0,0
frc3654,1,0,0,0,0,0
frc3655,1,0,0,1,0,0
frc3656,0,5,1,2,0,0
frc3657,0,0,0,0,0,0
frc3658,0,0,1,0,0,0
frc3659,0,0,0,0,0,0
frc3660,0,0,0,0,0,0
frc3661,0,0,0,0,0,0
frc3662,0,0,0,0,0,0
frc3663,0,1,2,1,4,0
frc3664,0,0,0,0,0,0
frc3665,0,0,0,0,0,0
frc3666,0,0,0,0,0,0
frc3667,0,0,1,0,0,0
frc3668,0,0,1,0,2,0
frc3669,0,0,0,1,0,0
frc3670,0,0,0,0,0,0
frc3672,0,0,0,0,0,0
frc3673,1,0,0,0,0,0
frc3674,0,0,0,1,1,0
frc3675,0,0,0,0,0,0
frc3676,0,0,0,0,0,0
frc3677,0,0,0,0,0,0
frc3679,0,0,2,0,0,0
frc3680,0,0,0,1,0,0
frc3681,0,1,0,0,0,0
frc3682,0,0,0,0,0,0
frc3683,0,4,2,3,1,0
frc3684,0,0,0,0,0,0
frc3685,0,0,0,0,0,0
frc3686,0,1,0,0,0,0
frc3687,0,0,0,0,0,0
frc3688,0,2,1,1,2,0
frc3690,0,0,0,0,0,0
frc3691,0,0,0,0,0,0
frc3692,0,0,0,0,0,0
frc3693,0,0,0,1,0,0
frc3694,0,0,0,0,0,0
frc3695,0,0,0,0,0,0
frc3696,0,0,0,0,0,0
frc3697,0,0,0,0,0,0
frc3698,0,0,0,0,0,0
frc3699,0,0,0,0,0,0
frc3700,0,0,0,0,0,0
frc3701,0,0,0,0,0,0
frc3703,0,0,0,0,0,0
frc3704,0,0,0,0,0,0
frc3705,0,0,0,0,0,0
frc3706,0,0,0,0,0,0
frc3707,0,0,1,0,2,0
frc3708,0,0,0,0,0,0
frc3709,0,0,0,0,0,0
frc3710,0,0,0,0,0,0
frc3711,0,0,1,1,1,0
frc3712,0,0,0,0,0,0
frc3713,0,0,0,0,0,0
frc3714,0,0,0,0,0,0
frc3715,0,0,0,0,0,0
frc3716,0,0,0,0,0,0
frc3717,0,0,0,0,0,0
frc3718,0,0,0,0,0,0
frc3719,0,0,0,0,0,0
frc3720,0,0,0,0,0,0
frc3721,0,0,0,1,0,0
frc3722,0,0,0,0,0,0
frc3723,0,0,0,0,0,0
frc3724,0,0,0,0,0,0
frc3725,0,0,0,0,0,0
frc3726,0,0,0,0,0,0
frc3727,0,0,0,0,0,0
frc3728,0,0,0,0,0,0
frc3729,0,0,0,0,0,0
frc3730,0,0,0,0,0,0
frc3731,0,0,0,0,0,0
frc3732,0,0,0,0,0,0
frc3733,0,0,0,0,0,0
frc3734,0,0,0,0,0,0
frc3735,0,0,0,0,0,0
frc3737,1,3,1,0,0,0
frc3738,0,0,0,0,0,0
frc3739,0,0,0,0,0,0
frc3740,0,0,0,0,0,0
frc3741,0,0,0,0,0,0
frc3742,0,0,0,0,0,0
frc3743,0,0,0,0,0,0
frc3744,0,0,0,0,0,0
frc3745,0,0,0,0,0,0
frc3746,0,0,0,0,0,0
frc3747,0,0,0,1,0,0
frc3748,0,0,0,0,0,0
frc3749,0,0,0,0,0,0
frc3750,0,1,0,0,1,0
frc3751,0,0,0,0,0,0
frc3752,0,0,0,0,0,0
frc3753,0,0,0,0,0,0
frc3754,0,0,0,0,0,0
frc3755,0,1,0,0,0,0
frc3756,0,0,0,0,0,0
frc3757,0,0,0,0,0,0
frc3758,0,0,0,0,0,0
frc3759,0,0,0,0,0,0
frc3760,0,0,0,0,0,0
frc3761,0,0,0,0,0,0
frc3762,0,0,0,0,0,0
frc3763,0,0,0,0,0,0
frc3764,0,0,0,0,0,0
frc3765,0,0,0,0,0,0
frc3766,0,0,0,0,0,0
frc3767,0,1,0,0,1,0
frc3768,0,0,0,0,0,0
frc3769,0,0,0,0,0,0
frc3770,2,1,1,0,1,0
frc3771,0,0,0,0,0,0
frc3772,0,0,0,0,0,0
frc3773,0,0,0,0,0,0
frc3774,0,0,0,0,0,0
frc3775,0,0,0,0,0,0
frc3776,0,0,0,0,0,0
frc3777,0,0,0,0,0,0
frc3778,0,0,0,0,0,0
frc3779,0,0,0,0,0,0
frc3780,0,0,0,0,0,0
frc3781,0,0,0,0,0,0
frc3782,0,0,0,0,0,0
frc3783,0,0,0,0,0,0
frc3784,0,0,0,0,0,0
frc3785,0,0,1,0,0,0
frc3786,2,0,0,0,0,0
frc3787,0,0,2,0,0,0
frc3788,0,0,0,0,0,0
frc3789,0,0,0,0,0,0
frc3790,0,0,0,0,0,0
frc3791,0,0,0,0,0,0
frc3792,2,0,1,0,0,0
frc3793,0,0,0,2,0,0
frc3794,1,1,0,0,1,0
frc3795,0,0,0,0,0,0
frc3796,0,0,0,0,0,0
frc3797,0,0,0,0,0,0
frc3798,0,0,0,0,0,0
frc3799,0,0,0,0,0,0
frc3800,0,0,0,0,0,0
frc3801,0,0,0,0,0,0
frc3802,0,0,0,0,0,0
frc3803,0,0,0,0,0,0
frc3804,0,0,0,0,0,0
frc3805,0,0,0,0,0,0
frc3806,0,0,0,0,0,0
frc3807,0,0,0,0,0,0
frc3808,0,0,0,0,0,0
frc3809,0,0,0,0,0,0
frc3810,0,0,0,0,0,0
frc3811,0,0,0,0,0,0
frc3812,0,0,0,0,0,0
frc3813,0,0,0,0,0,0
frc3814,0,0,0,0,0,0
frc3815,0,0,0,1,0,0
frc3817,0,0,0,0,0,0
frc3818,0,0,0,0,0,0
frc3819,0,0,0,0,0,0
frc3820,0,0,0,0,0,0
frc3821,0,0,0,0,0,0
frc3822,0,0,0,0,0,0
frc3823,0,0,0,0,0,0
frc3824,0,4,0,0,5,0
frc3825,0,0,0,0,0,0
frc3826,0,1,1,0,2,0
frc3827,0,0,0,0,0,0
frc3828,0,0,0,0,0,0
frc3829,0,0,0,0,0,0
frc3830,0,0,0,0,0,0
frc3831,0,0,0,0,0,0
frc3832,0,0,0,0,0,0
frc3833,0,0,0,0,0,0
frc3834,0,0,0,0,0,0
frc3835,0,1,1,0,0,0
frc3836,0,0,0,0,0,0
frc3837,0,0,0,0,0,0
frc3838,0,0,0,0,0,0
frc3839,0,0,0,0,0,0
frc3840,0,0,0,0,0,0
frc3841,0,0,0,0,0,0
frc3842,0,0,0,0,0,0
frc3843,0,0,0,0,0,0
frc3844,0,0,0,0,1,0
frc3845,0,0,0,0,0,0
frc3846,0,0,0,0,0,0
frc3847,4,1,2,1,0,0
frc3848,0,0,0,0,0,0
frc3849,0,0,0,0,0,0
frc3851,0,0,0,0,0,0
frc3853,0,0,0,0,0,0
frc3854,0,0,0,0,0,0
frc3855,0,0,0,0,0,0
frc3856,0,0,0,0,0,0
frc3857,0,0,0,0,0,0
frc3858,0,0,0,0,0,0
frc3859,0,0,0,0,1,0
frc3860,1,0,0,0,0,0
frc3861,0,0,0,0,0,0
frc3862,0,0,0,0,0,0
frc3863,0,0,0,0,0,0
frc3864,0,0,0,0,0,0
frc3865,0,0,0,0,0,0
frc3866,0,0,0,0,0,0
frc3867,0,0,0,0,0,0
frc3868,0,0,0,0,0,0
frc3869,0,0,0,0,0,0
frc3870,0,0,0,0,0,0
frc3871,0,0,0,0,0,0
frc3872,0,0,1,0,0,0
frc3873,0,0,0,0,0,0
frc3874,0,0,0,0,0,0
frc3875,0,1,0,1,0,0
frc3876,0,0,0,0,1,0
frc3877,0,0,0,0,0,0
frc3878,0,0,0,0,0,0
frc3879,0,0,0,0,0,0
frc3880,6,1,0,1,0,0
frc3881,0,0,0,0,0,0
frc3882,0,0,0,0,1,0
frc3883,0,0,0,1,1,0
frc3884,0,0,0,0,0,0
frc3885,0,0,0,0,0,0
frc3886,0,0,0,0,0,0
frc3888,0,0,0,0,0,0
frc3889,0,0,0,0,0,0
frc3925,0,0,0,0,0,0
frc3926,0,1,0,0,0,0
frc3927,0,0,0,0,0,0
frc3928,2,0,1,0,1,0
frc3929,0,0,0,0,0,0
frc3930,2,0,1,0,1,0
frc3931,0,0,1,1,0,0
frc3932,0,0,0,0,0,0
frc3933,0,2,0,2,1,0
frc3934,0,0,0,0,0,0
frc3936,0,0,0,0,0,0
frc3937,1,1,2,1,4,0
frc3938,0,0,0,0,0,0
frc3939,0,0,0,0,0,0
frc3940,0,0,3,1,1,0
frc3941,1,0,0,0,0,0
frc3942,0,0,0,0,0,0
frc3943,0,0,0,0,0,0
frc3944,0,1,0,1,0,0
frc3945,0,0,0,0,0,0
frc3946,0,0,0,0,0,0
frc3947,0,1,0,1,1,0
frc3948,0,0,0,0,0,0
frc3949,0,0,0,0,0,0
frc3950,0,0,0,0,0,0
frc3951,0,0,0,0,0,0
frc3952,0,0,0,0,0,0
frc3953,0,0,0,0,0,0
frc3954,0,0,0,0,0,0
frc3955,0,0,0,0,0,0
frc3956,0,0,0,0,0,0
frc3957,0,0,0,0,0,0
frc3958,0,0,0,1,0,1
frc3959,0,3,2,0,1,0
frc3960,0,0,0,0,0,0
frc3961,0,0,0,0,0,0
frc3962,0,0,0,0,0,0
frc3963,0,0,0,0,0,0
frc3964,0,0,0,0,0,0
frc3965,0,0,0,0,0,0
frc3966,0,0,0,0,0,0
frc3967,0,0,0,0,0,0
frc3968,0,0,0,1,0,0
frc3969,0,0,0,0,0,0
frc3970,0,0,0,0,0,0
frc3971,0,0,0,1,0,0
frc3972,0,0,0,0,0,0
frc3973,0,0,0,0,0,0
frc3974,0,0,1,0,0,0
frc3975,0,0,0,0,0,0
frc3976,0,0,0,0,0,0
frc3977,0,0,0,0,0,0
frc3978,0,0,0,0,0,0
frc3979,0,0,0,0,0,0
frc3980,0,0,0,0,0,0
frc3981,0,0,0,1,0,0
frc3983,0,0,0,0,0,0
frc3984,0,0,0,0,0,0
frc3985,0,0,0,1,0,0
frc3986,0,2,4,0,0,0
frc3987,0,0,0,0,0,0
frc3988,0,0,0,0,0,1
frc3989,0,0,0,0,0,0
frc3990,4,1,2,0,2,0
frc3991,0,0,0,0,0,0
frc3992,0,0,0,0,0,0
frc3993,0,0,0,1,0,0
frc3994,0,0,0,0,0,0
frc3995,0,1,0,0,0,0
frc3996,0,0,0,1,0,0
frc3997,0,0,0,0,0,0
frc3998,0,0,0,1,0,0
frc3999,0,0,0,0,0,0
