team,FIPS,lng,lat
f,26133,-85.322283,43.997552
f,26147,-82.668914,42.928804
f,26143,-84.611272,44.339517
f,6111,-119.133143,34.358742
f,6059,-117.777207,33.675687
f,39171,-84.584323,41.564958
f,26013,-88.356022,46.696068
f,26013,-88.356022,46.696068
f,26017,-83.978701,43.699711
f,6059,-117.777207,33.675687
f,26085,-85.8114,43.995187
f,48215,-98.18099,26.396384
f,Coquitlam CAN,-122.793205,49.283764
f,Vaughan CAN,-79.508278,43.837208
f,37137,-76.665069,35.147462
f,Windsor CAN,-83.026772,42.317432
f,26099,-82.910869,42.671467
f,26027,-85.999457,41.91624
f,26131,-89.500461,47.216604
f,39095,-83.468867,41.682321
f,26117,-85.149468,43.312782
f,26055,-85.553848,44.718688
f,26047,-84.986822,45.590094
f,55055,-88.773986,43.013807
f,26025,-85.012385,42.24299
f,26061,-88.652066,46.998305
f,26073,-84.839425,43.645233
f,26163,-83.261953,42.284664
f,11001,-77.017094,38.904149
f,4001,-109.493747,35.385845
f,5091,-93.901509,33.305505
f,26059,-84.642409,41.864475
f,26027,-85.999457,41.91624
f,26159,-86.305697,42.283986
f,36081,-73.837929,40.658557
f,26065,-84.373811,42.603534
f,26037,-84.591695,42.950455
f,36081,-73.837929,40.658557
f,26065,-84.373811,42.603534
f,26037,-84.591695,42.950455
f,26057,-84.60469,43.292326
f,26145,-84.05541,43.328267
f,26029,-85.450392,45.513164
f,26085,-85.8114,43.995187
f,36085,-74.137063,40.563855
f,5119,-92.316515,34.773988
f,38023,-103.497653,48.818142
f,Sinaloa MEX,-106.2300381,23.19999086
f,Morelos MEX,-99.23999964,18.92110476
f,Distrito Federal MEX,-99.1309882,19.44244244
f,Veracruz MEX,-94.73999007,17.93997601
f,Jalisco MEX,-104.3699966,19.77001935
f,12121,-82.992754,30.189244
f,26049,-83.706372,43.021077
f,26011,-83.740675,44.03687
f,6013,-121.951543,37.919479
f,55051,-90.261299,46.32655
f,26163,-83.261953,42.284664
f,Windsor CAN,-83.026772,42.317432
f,44007,-71.578242,41.870488
f,26163,-83.261953,42.284664
f,6001,-121.913304,37.648081
f,44007,-71.578242,41.870488
f,36021,-73.626805,42.247729
f,Longueuil CAN,-73.510712,45.536945
f,55075,-87.991198,45.346899
f,45089,-79.716475,33.626463
f,18141,-86.288159,41.617699
f,27023,-95.564108,45.028625
f,26009,-85.175625,45.005457
f,19013,-92.306059,42.472888
f,26157,-83.436618,43.487902
f,Vaughan CAN,-79.508278,43.837208
f,26163,-83.261953,42.284664
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,26075,-84.420868,42.248474
f,36081,-73.837929,40.658557
f,26109,-87.509892,45.544174
f,26057,-84.60469,43.292326
f,37035,-81.214151,35.663182
f,5119,-92.316515,34.773988
f,26035,-84.838325,43.991137
f,55101,-87.414676,42.754075
f,6067,-121.340441,38.450011
f,48201,-95.393037,29.857273
f,48027,-97.481921,31.04211
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,36081,-73.837929,40.658557
f,26143,-84.611272,44.339517
f,6019,-119.655019,36.761006
f,17195,-89.910957,41.750571
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,47093,-83.937721,35.992727
f,48439,-97.291291,32.77204
f,4007,-110.81187,33.789618
f,6031,-119.81553,36.072478
f,6037,-118.261862,34.196398
f,6073,-116.776117,33.023604
f,29189,-90.445954,38.640702
f,East York CAN,-79.341667,43.6912
f,6013,-121.951543,37.919479
f,27095,-93.632996,45.929043
f,48215,-98.18099,26.396384
f,6087,-122.007205,37.012488
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,42045,-75.398786,39.91667
f,6059,-117.777207,33.675687
f,12099,-80.448673,26.645763
f,55133,-88.306707,43.019308
f,48439,-97.291291,32.77204
f,48113,-96.778424,32.766987
f,Edmonton CAN,-113.323975,53.631611
f,4013,-112.495534,33.346541
f,9003,-72.732916,41.806053
f,Sonora MEX,-109.9299931,27.58000775
f,28059,-88.619991,30.458491
f,High River CAN,-113.873505,50.584435
f,16005,-112.228986,42.692939
f,2230,-135.335418,59.575097
f,35035,-105.781079,32.588776
f,4013,-112.495534,33.346541
f,48127,-99.765871,28.423587
f,12099,-80.448673,26.645763
f,12099,-80.448673,26.645763
f,48397,-96.407501,32.889216
f,6087,-122.007205,37.012488
f,Distrito Federal MEX,-99.1309882,19.44244244
f,33013,-71.68013,43.299485
f,33001,-71.425366,43.519109
f,6059,-117.777207,33.675687
f,45079,-80.896566,34.029783
f,6025,-115.355395,33.040816
f,6073,-116.776117,33.023604
f,41051,-122.417173,45.547693
f,6047,-120.722802,37.194806
f,High River CAN,-113.873505,50.584435
f,Regina CAN,-104.618896,50.44521
f,Jalisco MEX,-104.3699966,19.77001935
f,15003,-158.201976,21.461364
f,13089,-84.226343,33.770661
f,27129,-94.955617,44.723697
f,Morelos MEX,-99.23999964,18.92110476
f,27141,-93.775092,45.443171
f,13063,-84.412977,33.552242
f,6047,-120.722802,37.194806
f,13213,-84.73799,34.797097
f,13245,-82.074998,33.361487
f,13245,-82.074998,33.361487
f,13245,-82.074998,33.361487
f,49015,-110.721111,39.009028
f,6013,-121.951543,37.919479
f,Richmond CAN,-123.133568,49.166592
f,27021,-94.333773,46.951427
f,18097,-86.135794,39.782976
f,12101,-82.455707,28.302024
f,36083,-73.513845,42.710421
f,Edmonton CAN,-113.323975,53.631611
f,St. Thomas CAN,-81.175369,42.778828
f,37185,-78.099924,36.397979
f,48027,-97.481921,31.04211
f,5029,-92.689248,35.265702
f,37155,-79.100881,34.63921
f,40109,-97.409401,35.554611
f,25025,-71.020173,42.33196
f,55107,-91.136745,45.472734
f,48215,-98.18099,26.396384
f,17031,-87.645455,41.894294
f,26163,-83.261953,42.284664
f,12071,-81.89225,26.552134
f,29510,-90.244582,38.635699
f,Windsor CAN,-83.026772,42.317432
f,36059,-73.589384,40.729687
f,22089,-90.359314,29.913833
f,4013,-112.495534,33.346541
f,27053,-93.475185,45.006064
f,13151,-84.15444,33.452881
f,48113,-96.778424,32.766987
f,48439,-97.291291,32.77204
f,26111,-84.37922,43.648378
f,48215,-98.18099,26.396384
f,6059,-117.777207,33.675687
f,13245,-82.074998,33.361487
f,13063,-84.412977,33.552242
f,27039,-92.869353,44.020706
f,22103,-89.951962,30.410022
f,33013,-71.68013,43.299485
f,33011,-71.723101,42.911643
f,6111,-119.133143,34.358742
f,39049,-83.008258,39.969447
f,48181,-96.675699,33.624508
f,48453,-97.69127,30.239513
f,51185,-81.562924,37.125395
f,6047,-120.722802,37.194806
f,31055,-96.154066,41.297091
f,36059,-73.589384,40.729687
f,55079,-87.481575,43.017655
f,42017,-75.10706,40.336887
f,40047,-97.787729,36.378273
f,22121,-91.309808,30.464052
f,9005,-73.235428,41.791897
f,25009,-70.865107,42.642711
f,6097,-122.945194,38.532574
f,47157,-89.895397,35.183794
f,6085,-121.690622,37.220777
f,29161,-91.790349,37.866326
f,Sinaloa MEX,-106.2300381,23.19999086
f,6059,-117.777207,33.675687
f,6085,-121.690622,37.220777
f,55131,-88.232917,43.391156
f,32003,-115.013819,36.214236
f,32003,-115.013819,36.214236
f,32003,-115.013819,36.214236
f,1089,-86.55108,34.764238
f,13135,-84.022938,33.959101
f,48215,-98.18099,26.396384
f,41027,-121.655976,45.511775
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,4013,-112.495534,33.346541
f,39045,-82.628276,39.752935
f,Puebla MEX,-98.44999618,18.90002077
f,Distrito Federal MEX,-99.1309882,19.44244244
f,5109,-93.658659,34.158191
f,30035,-112.990502,48.705671
f,13067,-84.574166,33.93994
f,29095,-94.342507,39.007233
f,49049,-111.668667,40.120409
f,41007,-123.705014,46.024509
f,47149,-86.417213,35.843369
f,Longueuil CAN,-73.510712,45.536945
f,Puebla MEX,-98.44999618,18.90002077
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,12083,-82.0431,29.202805
f,Laval CAN,-73.707092,45.612499
f,39095,-83.468867,41.682321
f,Chiapas MEX,-92.63337447,16.74999697
f,St. Thomas CAN,-81.175369,42.778828
f,5019,-93.176205,34.053312
f,St. Thomas CAN,-81.175369,42.778828
f,6037,-118.261862,34.196398
f,21111,-85.657624,38.189533
f,Barrie CAN,-79.690331,44.389355
f,34003,-74.074522,40.95909
f,26163,-83.261953,42.284664
f,26163,-83.261953,42.284664
f,24027,-76.924406,39.252264
f,Barrie CAN,-79.690331,44.389355
f,26141,-83.384019,45.489515
f,Markham CAN,-79.337021,43.856098
f,East York CAN,-79.341667,43.6912
f,36055,-77.664656,43.464475
f,Laval CAN,-73.707092,45.612499
f,36029,-78.778192,42.752759
f,4021,-111.367257,32.91891
f,Longueuil CAN,-73.510712,45.536945
f,36061,-73.970174,40.776557
f,Windsor CAN,-83.026772,42.317432
f,Markham CAN,-79.337021,43.856098
f,26081,-85.547446,43.032497
f,Hamilton CAN,-79.843826,43.255203
f,9003,-72.732916,41.806053
f,36119,-73.745912,41.15277
f,St. Thomas CAN,-81.175369,42.778828
f,51630,-77.486658,38.299272
f,6055,-122.325995,38.507351
f,6069,-121.085296,36.610702
f,6073,-116.776117,33.023604
f,29015,-93.287942,38.301036
f,13313,-84.968541,34.801726
f,37023,-81.70618,35.746182
f,19051,-92.410345,40.748089
f,26099,-82.910869,42.671467
f,40125,-96.957007,35.211393
f,36003,-78.026176,42.247894
f,11001,-77.017094,38.904149
f,37071,-81.177256,35.293344
f,4019,-111.783018,32.128237
f,34023,-74.407585,40.439593
f,48113,-96.778424,32.766987
f,37113,-83.421901,35.152959
f,40133,-96.602858,35.158366
f,48085,-96.578153,33.193885
f,Morelos MEX,-99.23999964,18.92110476
f,6037,-118.261862,34.196398
f,13117,-84.127336,34.225143
f,17031,-87.645455,41.894294
f,37183,-78.650624,35.789846
f,13013,-83.712303,33.992009
f,36087,-74.024772,41.154785
f,27123,-93.100141,45.01525
f,55123,-90.815226,43.599858
f,26163,-83.261953,42.284664
f,6059,-117.777207,33.675687
f,39049,-83.008258,39.969447
f,27075,-91.411704,47.517111
f,6055,-122.325995,38.507351
f,13095,-84.214444,31.535068
f,42101,-75.133346,40.009376
f,4023,-110.84519,31.525904
f,22125,-91.421008,30.872701
f,Markham CAN,-79.337021,43.856098
f,13063,-84.412977,33.552242
f,6019,-119.655019,36.761006
f,39049,-83.008258,39.969447
f,47059,-82.847746,36.178998
f,VVal-d'Or CAN,-77.796768,48.098709
f,36085,-74.137063,40.563855
f,4021,-111.367257,32.91891
f,37099,-83.130641,35.286463
f,50017,-72.369687,44.003392
f,6111,-119.133143,34.358742
f,48265,-99.351968,30.053928
f,39057,-83.894894,39.687479
f,47065,-85.202296,35.159186
f,6037,-118.261862,34.196398
f,34013,-74.246136,40.787217
f,13117,-84.127336,34.225143
f,34041,-75.009542,40.853524
f,19001,-94.478164,41.328528
f,48201,-95.393037,29.857273
f,Longueuil CAN,-73.510712,45.536945
f,26163,-83.261953,42.284664
f,18057,-86.020586,40.04987
f,32003,-115.013819,36.214236
f,26099,-82.910869,42.671467
f,53067,-122.829441,46.932598
f,6059,-117.777207,33.675687
f,45083,-81.991053,34.933239
f,6081,-122.371542,37.414664
f,26107,-85.332751,43.635295
f,39049,-83.008258,39.969447
f,Yucatan MEX,-86.8515,21.1619
f,Distrito Federal MEX,-99.1309882,19.44244244
f,36087,-74.024772,41.154785
f,High River CAN,-113.873505,50.584435
f,35053,-106.939003,33.991614
f,East York CAN,-79.341667,43.6912
f,29095,-94.342507,39.007233
f,Vaughan CAN,-79.508278,43.837208
f,St. Catharines CAN,-79.246864,43.159374
f,Edmonton CAN,-113.323975,53.631611
f,6013,-121.951543,37.919479
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,Whitby CAN,-78.942932,43.897545
f,26147,-82.668914,42.928804
f,48303,-101.819944,33.611469
f,6073,-116.776117,33.023604
f,36119,-73.745912,41.15277
f,53035,-122.649636,47.639687
f,Vaughan CAN,-79.508278,43.837208
f,36079,-73.743882,41.427904
f,4021,-111.367257,32.91891
f,Oaxaca MEX,-95.01999882,16.42999066
f,27053,-93.475185,45.006064
f,26043,-87.866119,46.012823
f,55121,-91.358867,44.30305
f,Kitchener CAN,-80.495064,43.452969
f,34001,-74.633758,39.469354
f,6059,-117.777207,33.675687
f,12011,-80.476658,26.19352
f,36075,-76.209258,43.461443
f,27141,-93.775092,45.443171
f,37165,-79.477337,34.840023
f,36031,-73.777573,44.108971
f,36093,-74.043583,42.817542
f,41017,-121.225575,43.915118
f,41051,-122.417173,45.547693
f,36047,-73.950777,40.635133
f,Zacatecas MEX,-102.88001,22.35001691
f,27003,-93.242723,45.27411
f,Chihuahua MEX,-105.6666358,26.93335472
f,27017,-92.671044,46.603818
f,6037,-118.261862,34.196398
f,39035,-81.724217,41.760392
f,34027,-74.547427,40.858581
f,Aguascalientes MEX,-102.2904135,21.87945992
f,27027,-96.494901,46.898377
f,22017,-93.882423,32.577195
f,6037,-118.261862,34.196398
f,26131,-89.500461,47.216604
f,Longueuil CAN,-73.510712,45.536945
f,26081,-85.547446,43.032497
f,39093,-82.179722,41.438805
f,26093,-83.911718,42.602532
f,6019,-119.655019,36.761006
f,St. Thomas CAN,-81.175369,42.778828
f,4025,-112.573745,34.630044
f,13139,-83.818497,34.317588
f,48029,-98.520147,29.448671
f,20103,-95.038977,39.189511
f,1051,-86.142739,32.597229
f,5045,-92.324654,35.146356
f,27059,-93.296339,45.562431
f,1081,-85.353048,32.604064
f,26081,-85.547446,43.032497
f,5063,-91.559942,35.737499
f,13245,-82.074998,33.361487
f,32003,-115.013819,36.214236
f,26119,-84.130107,45.024134
f,45043,-79.300812,33.41753
f,Regina CAN,-104.618896,50.44521
f,48029,-98.520147,29.448671
f,48113,-96.778424,32.766987
f,48489,-97.584224,26.481092
f,48453,-97.69127,30.239513
f,28045,-89.47985,30.391437
f,6087,-122.007205,37.012488
f,45051,-78.976675,33.909269
f,20125,-95.742403,37.189537
f,20125,-95.742403,37.189537
f,23031,-70.670402,43.427239
f,26049,-83.706372,43.021077
f,Jalisco MEX,-104.3699966,19.77001935
f,55071,-87.313828,44.105108
f,13051,-81.091768,31.974756
f,12085,-80.398211,27.079954
f,5047,-93.887672,35.508573
f,12011,-80.476658,26.19352
f,26035,-84.838325,43.991137
f,34007,-74.961251,39.802352
f,1089,-86.55108,34.764238
f,37081,-79.788665,36.079065
f,48201,-95.393037,29.857273
f,Longueuil CAN,-73.510712,45.536945
f,29099,-90.543138,38.257414
f,53035,-122.649636,47.639687
f,48113,-96.778424,32.766987
f,48113,-96.778424,32.766987
f,48439,-97.291291,32.77204
f,19153,-93.56972,41.684281
f,5045,-92.324654,35.146356
f,48425,-97.769211,32.217942
f,33015,-71.099437,42.98936
f,25013,-72.635648,42.136198
f,Brampton CAN,-79.76667,43.683334
f,Mississauga CAN,-79.640579,43.59531
f,33017,-71.035927,43.293177
f,Surrey CAN,-122.801094,49.104431
f,Vaughan CAN,-79.508278,43.837208
f,6013,-121.951543,37.919479
f,48091,-98.255201,29.803019
f,19111,-91.477157,40.647588
f,19153,-93.56972,41.684281
f,Windsor CAN,-83.026772,42.317432
f,26065,-84.373811,42.603534
f,Windsor CAN,-83.026772,42.317432
f,26161,-83.844634,42.252327
f,26129,-84.128073,44.33328
f,49035,-111.924244,40.667882
f,12011,-80.476658,26.19352
f,9013,-72.340977,41.858076
f,26043,-87.866119,46.012823
f,26165,-85.570046,44.331375
f,26043,-87.866119,46.012823
f,6059,-117.777207,33.675687
f,Surrey CAN,-122.801094,49.104431
f,Burnaby CAN,-122.968941,49.267132
f,26105,-86.750814,43.996636
f,Michoacan MEX,-100.569996,19.67997316
f,Laval CAN,-73.707092,45.612499
f,44007,-71.578242,41.870488
f,39043,-82.525897,41.554006
f,26155,-84.146352,42.951545
f,Victoria CAN,-123.3656,48.4284
f,Windsor CAN,-83.026772,42.317432
f,Victoria CAN,-123.3656,48.4284
f,Nanaimo CAN,-123.940063,49.165882
f,26031,-84.495271,45.47612
f,26007,-83.426574,44.894954
f,Coquitlam CAN,-122.793205,49.283764
f,26163,-83.261953,42.284664
f,26091,-84.066853,41.895915
f,Markham CAN,-79.337021,43.856098
f,26125,-83.38421,42.660452
f,48113,-96.778424,32.766987
f,27123,-93.100141,45.01525
f,1077,-87.650997,34.904122
f,1077,-87.650997,34.904122
f,32003,-115.013819,36.214236
f,6037,-118.261862,34.196398
f,26015,-85.31455,42.582811
f,26099,-82.910869,42.671467
f,Penticton CAN,-119.589615,49.489536
f,Burnaby CAN,-122.968941,49.267132
f,26163,-83.261953,42.284664
f,26151,-82.642815,43.449155
f,12071,-81.89225,26.552134
f,12101,-82.455707,28.302024
f,26067,-85.073766,42.94465
f,Windsor CAN,-83.026772,42.317432
f,26075,-84.420868,42.248474
f,18181,-86.864293,40.75095
f,Coquitlam CAN,-122.793205,49.283764
f,Barrie CAN,-79.690331,44.389355
f,26155,-84.146352,42.951545
f,26025,-85.012385,42.24299
f,41029,-122.675797,42.411782
f,Fort McMurray CAN,-111.375961,56.732014
f,Windsor CAN,-83.026772,42.317432
f,Richmond CAN,-123.133568,49.166592
f,26029,-85.450392,45.513164
f,26025,-85.012385,42.24299
f,26117,-85.149468,43.312782
f,26049,-83.706372,43.021077
f,33019,-72.222084,43.361188
f,26051,-84.389816,43.98975
f,4019,-111.783018,32.128237
f,12011,-80.476658,26.19352
f,12011,-80.476658,26.19352
f,Durango MEX,-103.5000238,25.57005292
f,26163,-83.261953,42.284664
f,26045,-84.846524,42.589614
f,26161,-83.844634,42.252327
f,26075,-84.420868,42.248474
f,26075,-84.420868,42.248474
f,26045,-84.846524,42.589614
f,Windsor CAN,-83.026772,42.317432
f,26125,-83.38421,42.660452
f,26037,-84.591695,42.950455
f,6067,-121.340441,38.450011
f,6059,-117.777207,33.675687
f,26163,-83.261953,42.284664
f,Windsor CAN,-83.026772,42.317432
f,26081,-85.547446,43.032497
f,27007,-94.986698,47.878825
f,17031,-87.645455,41.894294
f,25025,-71.020173,42.33196
f,26081,-85.547446,43.032497
f,8031,-104.880625,39.761849
f,26119,-84.130107,45.024134
f,6001,-121.913304,37.648081
f,Regina CAN,-104.618896,50.44521
f,26147,-82.668914,42.928804
f,26081,-85.547446,43.032497
f,6073,-116.776117,33.023604
f,26007,-83.426574,44.894954
f,36009,-78.681006,42.244853
f,26067,-85.073766,42.94465
f,41051,-122.417173,45.547693
f,26045,-84.846524,42.589614
f,29133,-89.295929,36.826264
f,26077,-85.532854,42.246266
f,27153,-94.900576,46.066569
f,27123,-93.100141,45.01525
f,25015,-72.663694,42.339459
f,5007,-94.256187,36.337825
f,Victoria CAN,-123.3656,48.4284
f,Coquitlam CAN,-122.793205,49.283764
f,5069,-91.930701,34.277696
f,48187,-97.949027,29.583208
f,37141,-77.888029,34.512581
f,25027,-71.940282,42.311693
f,Major's Hill Park CAN,-75.69883,45.427944
f,36061,-73.970174,40.776557
f,25025,-71.020173,42.33196
f,37141,-77.888029,34.512581
f,35005,-104.469837,33.361605
f,36061,-73.970174,40.776557
f,27049,-92.716,44.406178
f,42003,-79.98092,40.46892
f,22071,-89.939007,30.068636
f,45083,-81.991053,34.933239
f,High River CAN,-113.873505,50.584435
f,Victoria CAN,-123.3656,48.4284
f,22071,-89.939007,30.068636
f,26037,-84.591695,42.950455
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,16009,-116.633541,47.218451
f,48439,-97.291291,32.77204
f,37079,-77.681667,35.481933
f,33015,-71.099437,42.98936
f,6037,-118.261862,34.196398
f,6081,-122.371542,37.414664
f,19021,-95.141433,42.741522
f,Sinaloa MEX,-106.2300381,23.19999086
f,27137,-92.463645,47.583852
f,48339,-95.503523,30.302364
f,47157,-89.895397,35.183794
f,33013,-71.68013,43.299485
f,13095,-84.214444,31.535068
f,22071,-89.939007,30.068636
f,6081,-122.371542,37.414664
f,36087,-74.024772,41.154785
f,48113,-96.778424,32.766987
f,48113,-96.778424,32.766987
f,6065,-116.002239,33.729828
f,6111,-119.133143,34.358742
f,6111,-119.133143,34.358742
f,28001,-91.351781,31.486218
f,6111,-119.133143,34.358742
f,6111,-119.133143,34.358742
f,6111,-119.133143,34.358742
f,Mississauga CAN,-79.640579,43.59531
f,51181,-76.880172,37.119761
f,22121,-91.309808,30.464052
f,53035,-122.649636,47.639687
f,9005,-73.235428,41.791897
f,48113,-96.778424,32.766987
f,4027,-113.910905,32.773942
f,36059,-73.589384,40.729687
f,6013,-121.951543,37.919479
f,47011,-84.859414,35.153914
f,9009,-72.900204,41.349717
f,12011,-80.476658,26.19352
f,12011,-80.476658,26.19352
f,48039,-95.434647,29.167818
f,19013,-92.306059,42.472888
f,22089,-90.359314,29.913833
f,6087,-122.007205,37.012488
f,42091,-75.370201,40.209999
f,6037,-118.261862,34.196398
f,33009,-71.842264,43.926488
f,17095,-90.213761,40.930941
f,48201,-95.393037,29.857273
f,6001,-121.913304,37.648081
f,6055,-122.325995,38.507351
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,32003,-115.013819,36.214236
f,32003,-115.013819,36.214236
f,32003,-115.013819,36.214236
f,32003,-115.013819,36.214236
f,32003,-115.013819,36.214236
f,13117,-84.127336,34.225143
f,1049,-85.803992,34.460929
f,51041,-77.585847,37.378434
f,5035,-90.315331,35.211878
f,12009,-80.700384,28.298276
f,27053,-93.475185,45.006064
f,39113,-84.290546,39.755218
f,29189,-90.445954,38.640702
f,49035,-111.924244,40.667882
f,6037,-118.261862,34.196398
f,25021,-71.179875,42.169703
f,48373,-94.837338,30.784553
f,6073,-116.776117,33.023604
f,12111,-80.443364,27.380775
f,37051,-78.828719,35.050192
f,6081,-122.371542,37.414664
f,1089,-86.55108,34.764238
f,6059,-117.777207,33.675687
f,41003,-123.426317,44.490623
f,13067,-84.574166,33.93994
f,12095,-81.323295,28.514435
f,13117,-84.127336,34.225143
f,29510,-90.244582,38.635699
f,6037,-118.261862,34.196398
f,18163,-87.586166,38.02007
f,6037,-118.261862,34.196398
f,Vaughan CAN,-79.508278,43.837208
f,18097,-86.135794,39.782976
f,39095,-83.468867,41.682321
f,53033,-121.832375,47.493554
f,9001,-73.366757,41.228103
f,37183,-78.650624,35.789846
f,40027,-97.328332,35.203117
f,5035,-90.315331,35.211878
f,6081,-122.371542,37.414664
f,13321,-83.84996,31.551773
f,Longueuil CAN,-73.510712,45.536945
f,29510,-90.244582,38.635699
f,40125,-96.957007,35.211393
f,28121,-89.946552,32.262057
f,Kitchener CAN,-80.495064,43.452969
f,Major's Hill Park CAN,-75.69883,45.427944
f,18141,-86.288159,41.617699
f,8035,-104.926199,39.326435
f,36045,-76.053522,43.995371
f,6059,-117.777207,33.675687
f,5049,-91.819239,36.383443
f,47125,-87.380887,36.500354
f,8107,-106.985289,40.48316
f,39153,-81.534936,41.121851
f,12099,-80.448673,26.645763
f,12099,-80.448673,26.645763
f,12099,-80.448673,26.645763
f,12099,-80.448673,26.645763
f,26049,-83.706372,43.021077
f,48339,-95.503523,30.302364
f,53035,-122.649636,47.639687
f,48157,-95.771015,29.526602
f,26073,-84.839425,43.645233
f,17163,-89.928546,38.470198
f,13277,-83.525931,31.457003
f,12011,-80.476658,26.19352
f,26075,-84.420868,42.248474
f,18039,-85.863986,41.600693
f,48121,-97.119046,33.205005
f,36079,-73.743882,41.427904
f,48439,-97.291291,32.77204
f,48027,-97.481921,31.04211
f,Hamilton CAN,-79.843826,43.255203
f,48201,-95.393037,29.857273
f,48309,-97.201472,31.549493
f,1097,-88.196568,30.684573
f,13121,-84.468182,33.790034
f,54107,-81.515928,39.211679
f,21111,-85.657624,38.189533
f,6037,-118.261862,34.196398
f,48201,-95.393037,29.857273
f,12051,-81.151584,26.53934
f,Markham CAN,-79.337021,43.856098
f,48479,-99.326641,27.770584
f,47037,-86.78479,36.169129
f,6085,-121.690622,37.220777
f,27019,-93.800575,44.821381
f,19061,-90.878771,42.463481
f,Winnipeg CAN,-97.138451,49.895077
f,48141,-106.241391,31.766403
f,48439,-97.291291,32.77204
f,48439,-97.291291,32.77204
f,8031,-104.880625,39.761849
f,13135,-84.022938,33.959101
f,35001,-106.669065,35.054002
f,27013,-94.064071,44.038225
f,4027,-113.910905,32.773942
f,Zacatecas MEX,-102.88001,22.35001691
f,4013,-112.495534,33.346541
f,15003,-158.201976,21.461364
f,26125,-83.38421,42.660452
f,Laval CAN,-73.707092,45.612499
f,East York CAN,-79.341667,43.6912
f,29159,-93.285207,38.727367
f,17031,-87.645455,41.894294
f,22069,-93.086106,31.734982
f,Whitby CAN,-78.942932,43.897545
f,5077,-90.779288,34.77975
f,6059,-117.777207,33.675687
f,48017,-102.830345,34.067521
f,Longueuil CAN,-73.510712,45.536945
f,Durango MEX,-103.5000238,25.57005292
f,38093,-98.957592,46.971103
f,42095,-75.307447,40.752791
f,34039,-74.308696,40.659871
f,Longueuil CAN,-73.510712,45.536945
f,27169,-91.776708,43.982268
f,26099,-82.910869,42.671467
f,26125,-83.38421,42.660452
f,42101,-75.133346,40.009376
f,26085,-85.8114,43.995187
f,Markham CAN,-79.337021,43.856098
f,Laval CAN,-73.707092,45.612499
f,39103,-81.899566,41.116051
f,6037,-118.261862,34.196398
f,17031,-87.645455,41.894294
f,17031,-87.645455,41.894294
f,Markham CAN,-79.337021,43.856098
f,Laval CAN,-73.707092,45.612499
f,48039,-95.434647,29.167818
f,18057,-86.020586,40.04987
f,4005,-111.773728,35.829692
f,55071,-87.313828,44.105108
f,4013,-112.495534,33.346541
f,48091,-98.255201,29.803019
f,Richmond CAN,-123.133568,49.166592
f,Hamilton CAN,-79.843826,43.255203
f,53061,-121.766412,48.054913
f,49035,-111.924244,40.667882
f,26053,-89.788314,46.488054
f,19089,-92.321908,43.365313
f,Nuevo Leon MEX,-99.83998885,25.1899986
f,22071,-89.939007,30.068636
f,35049,-105.966441,35.513722
f,36001,-73.974014,42.588271
f,12086,-80.499045,25.610494
f,Chihuahua MEX,-105.6666358,26.93335472
f,32003,-115.013819,36.214236
f,5003,-91.772267,33.190835
f,26075,-84.420868,42.248474
f,18163,-87.586166,38.02007
f,26077,-85.532854,42.246266
f,Mississauga CAN,-79.640579,43.59531
f,26161,-83.844634,42.252327
f,22071,-89.939007,30.068636
f,29105,-92.594832,37.65969
f,6019,-119.655019,36.761006
f,Milton CAN,-79.891205,43.526646
f,26045,-84.846524,42.589614
f,6055,-122.325995,38.507351
f,36061,-73.970174,40.776557
f,Durango MEX,-103.5000238,25.57005292
f,42125,-80.252132,40.200005
f,37077,-78.657634,36.299884
f,33017,-71.035927,43.293177
f,37073,-76.702355,36.442135
f,13189,-82.473188,33.482464
f,27153,-94.900576,46.066569
f,Distrito Federal MEX,-99.1309882,19.44244244
f,6013,-121.951543,37.919479
f,Durango MEX,-103.5000238,25.57005292
f,Burnaby CAN,-122.968941,49.267132
f,26139,-86.655342,42.942346
f,Vaughan CAN,-79.508278,43.837208
f,48339,-95.503523,30.302364
f,26163,-83.261953,42.284664
f,21205,-83.425969,38.205894
f,9003,-72.732916,41.806053
f,18089,-87.374337,41.472239
f,53005,-119.516864,46.228072
f,Longueuil CAN,-73.510712,45.536945
f,Longueuil CAN,-73.510712,45.536945
f,5095,-91.203314,34.679513
f,4013,-112.495534,33.346541
f,48113,-96.778424,32.766987
f,48157,-95.771015,29.526602
f,Durango MEX,-103.5000238,25.57005292
f,48257,-96.288378,32.598944
f,Pickering CAN,-79.086761,43.838413
f,Mississauga CAN,-79.640579,43.59531
f,Whitby CAN,-78.942932,43.897545
f,26043,-87.866119,46.012823
f,11001,-77.017094,38.904149
f,37139,-76.260355,36.265276
f,Windsor CAN,-83.026772,42.317432
f,36027,-73.739951,41.755009
f,48113,-96.778424,32.766987
f,Markham CAN,-79.337021,43.856098
