FIPS,lat,lng
54005,38.022838,-81.713314
54007,38.699302,-80.731649
54009,40.272645,-80.578691
54011,38.41958,-82.243392
54013,38.844159,-81.115478
54015,38.459826,-81.081866
54017,39.263482,-80.701147
54019,38.030933,-81.086051
54021,38.915865,-80.849409
54023,39.105988,-79.195064
54025,37.924418,-80.45059
54027,39.31214,-78.611989
54029,40.516931,-80.570057
54031,39.010818,-78.843641
54033,39.279199,-80.386487
54035,38.834234,-81.677717
54037,39.307399,-77.86322
54039,38.328061,-81.523522
54041,38.988844,-80.495518
54043,38.171651,-82.077547
54045,37.830591,-81.940853
54047,37.382663,-81.658205
54049,39.505839,-80.243402
54051,39.854717,-80.671378
54053,38.759288,-82.024172
54055,37.403448,-81.106456
54057,39.405626,-78.956581
54059,37.721151,-82.158993
54061,39.633645,-80.059074
54063,37.550353,-80.547891
54065,39.554835,-78.257314
54067,38.291416,-80.797516
54069,40.098932,-80.620728
54071,38.686836,-79.333707
54073,39.368133,-81.161172
54075,38.332513,-80.012092
54077,39.46903,-79.668865
54079,38.510513,-81.906109
54081,37.76247,-81.264671
54083,38.781087,-79.867783
54085,39.177112,-81.066317
54087,38.743033,-81.354502
54089,37.656003,-80.856315
54091,39.329072,-80.045629
54093,39.111175,-79.559968
54095,39.465981,-80.879493
54097,38.902537,-80.231335
54099,38.145531,-82.419698
54101,38.492985,-80.430262
54103,39.596574,-80.634394
54105,39.020034,-81.382975
54107,39.211679,-81.515928
54109,37.603717,-81.548884
55001,43.973763,-89.767223
55003,46.546291,-90.665154
55005,45.437192,-91.852892
55007,46.634199,-91.177282
55009,44.473961,-87.995926
55011,44.389759,-91.758714
55013,45.865255,-92.367978
55015,44.07841,-88.212132
55017,45.069092,-91.283505
55019,44.733596,-90.610201
55021,43.471882,-89.330472
55023,43.24991,-90.95123
55025,43.067468,-89.417852
55027,43.422706,-88.704379
55029,45.067808,-87.087936
55031,46.463316,-91.89258
55033,44.947741,-91.89772
55035,44.726355,-91.286414
55037,45.849646,-88.400322
55039,43.754722,-88.493284
55041,45.666882,-88.773225
55043,42.870062,-90.695368
55045,42.677728,-89.605639
55047,43.76141,-88.987228
55049,43.001021,-90.133692
55051,46.32655,-90.261299
55053,44.324895,-90.806541
55055,43.013807,-88.773986
55057,43.932836,-90.113984
55059,42.579703,-87.424898
55061,44.500949,-87.161813
55063,43.908222,-91.111758
55065,42.655578,-90.130292
55067,45.259204,-89.06819
55069,45.338319,-89.742082
55071,44.105108,-87.313828
55073,44.898036,-89.757823
55075,45.346899,-87.991198
55077,43.826053,-89.409095
55078,44.991304,-88.669251
55079,43.017655,-87.481575
55081,43.945175,-90.619969
55083,44.996575,-88.206516
55085,45.713791,-89.536693
55087,44.418226,-88.464988
55089,43.360715,-87.496553
55091,44.627436,-91.83489
55093,44.725337,-92.426279
55095,45.46803,-92.453154
55097,44.476246,-89.49807
55099,45.679072,-90.35965
55101,42.754075,-87.414676
55103,43.376199,-90.435693
55105,42.669931,-89.075119
55107,45.472734,-91.136745
55109,45.028959,-92.447284
55111,43.427998,-89.943329
55113,45.864913,-91.14713
55115,44.789641,-88.755813
55117,43.746002,-87.730546
55119,45.211656,-90.504853
55121,44.30305,-91.358867
55123,43.599858,-90.815226
55125,46.049848,-89.501254
55127,42.66811,-88.541731
55129,45.892463,-91.796423
55131,43.391156,-88.232917
55133,43.019308,-88.306707
55135,44.478004,-88.967006
55137,44.112825,-89.239752
55139,44.085707,-88.668149
55141,44.461413,-90.038825
56001,41.665514,-105.721883
56003,44.525654,-107.993321
56005,44.241321,-105.552029
56007,41.70359,-106.933153
56009,42.972839,-105.507367
56011,44.589266,-104.567298
56013,43.055303,-108.605531
56015,42.08958,-104.353482
56017,43.720871,-108.435652
56019,44.044048,-106.588541
56021,41.29283,-104.660395
56023,42.228788,-110.679842
56025,42.973641,-106.764877
56027,43.062159,-104.468373
56029,44.492387,-109.593598
56031,42.130319,-104.960809
56033,44.781369,-106.881211
56035,42.767928,-109.91617
56037,41.660339,-108.875676
56039,44.049321,-110.588102
56041,41.284726,-110.558947
56043,43.878831,-107.669052
56045,43.846213,-104.57002
